,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Tissue,cell_type
0,logFC,E2F Targets,0.749229935538069,2.6971681618872494,0.001,0.001,0.001,38/67,11.13%,STMN1;HMGB2;SMC4;TUBB;DNMT1;HMGA1;RANBP1;DUT;H2AZ1;UBE2S;CBX5;DEK;RBBP7;RFC1;CKS2;JPT1;TMPO;PSIP1;PRKDC;RAN;DDX39A;ANP32E;SLBP;PA2G4;RAD21;LBR;NAA38;DCK;TP53;SMC1A;KPNA2;USP1;PDS5B;NBN;NASP;PRIM2;TFRC;SMC3,Colon,B cell
1,logFC,G2-M Checkpoint,0.6054611904154058,2.2719637152149996,0.001,0.001,0.001,35/77,18.11%,STMN1;SMC4;NSD2;HMGA1;H2AZ1;UBE2S;HMGN2;H2AZ2;CKS2;SNRPD1;JPT1;TMPO;DDX39A;RAD21;LBR;SMC1A;KPNA2;CUL3;ODC1;BUB3;PDS5B;SRSF10;MTF2;NASP;PRIM2;DBF4;RPA2;TOP1;SRSF2;SMARCC1;XPO1;SFPQ;GSPT1;HNRNPD;ILF3,Colon,B cell
2,logFC,TNF-alpha Signaling via NF-kB,-0.5680605714673764,-2.1678139149206053,0.001,0.001,0.001,38/65,25.45%,AREG;KLF2;SLC2A3;CD69;JUNB;FOS;ZBTB10;SMAD3;BTG1;PDE4B;DUSP1;IRF1;PNRC1;SAT1;BIRC3;CD83;PER1;NR4A2;JUN;CD44;NFE2L2;SIK1;NAMPT;ZFP36;KDM6B;FOSB;B4GALT1;IER5;BTG2;EIF1;IER2;MARCKS;NFKB2;GCH1;EGR1;LITAF;NFKBIA;REL,Colon,B cell
3,logFC,Interferon Alpha Response,-0.622152032346051,-2.035324812415905,0.001,0.002406532015470563,0.004,19/31,20.83%,IFITM1;SELL;IFITM2;EPSTI1;IRF1;TXNIP;NUB1;IRF9;PARP14;SAMD9;B2M;CD47;CASP8;SP110;IRF2;HLA-C;BST2;CD74;PSME1,Colon,B cell
4,logFC,KRAS Signaling Dn,-0.7337745078418609,-2.0316699012859174,0.004140786749482402,0.0016043546769803753,0.004,8/15,10.40%,TENT5C;SIDT1;SKIL;PRKN;NR4A2;CAMK1D;SLC16A7;TCL1A,Colon,B cell
5,logFC,Myc Targets V1,0.4918479226090019,2.019422756449566,0.001,0.0010973936899862826,0.004,57/141,19.69%,RANBP1;DUT;H2AZ1;DEK;PRDX3;SNRPD1;LDHA;PSMD1;RAN;CBX3;PA2G4;SRPK1;PSMD14;PSMA4;COX5A;VDAC1;PPM1G;KPNA2;HSPD1;CCT5;SNRPA1;PSMB2;PSMA6;PABPC4;ODC1;USP1;BUB3;CCT2;YWHAQ;YWHAE;PSMB3;PSMD7;ILF2;PPIA;IARS1;TXNL4A;NDUFAB1;UBE2L3;HNRNPR;SRSF2;HNRNPA2B1;DHX15;SMARCC1;XPO1;PSMA7;UBA2;CANX;ERH;EIF4A1;PSMD8;GSPT1;HNRNPD;CCT3;SNRPG;EIF4H;PTGES3;ACP1,Colon,B cell
6,logFC,Oxidative Phosphorylation,0.46706989902746987,1.8439646319974878,0.001,0.009259259259259259,0.041,47/102,26.70%,PRDX3;SLC25A5;LDHA;OGDH;ACADM;COX8A;COX5A;NDUFS8;VDAC1;LDHB;NDUFS6;ATP5MF;ATP5MC3;MRPL11;NDUFB1;NDUFA2;ATP5F1C;NDUFAB1;ATP5F1B;ETFB;NDUFB3;NDUFC2;ATP5F1A;UQCR10;MDH1;ATP5PF;NDUFS7;COX6A1;VDAC2;NDUFA6;NDUFB6;PHB2;ATP5MG;ABCB7;UQCRQ;NDUFB8;ATP5PD;NDUFC1;HADHA;NDUFB4;NDUFA4;ETFA;COX6B1;COX6C;UQCRFS1;NDUFV2;NDUFV1,Colon,B cell
7,logFC,Interferon Gamma Response,-0.4321289566507502,-1.7019367905620952,0.001,0.032187365706918776,0.101,24/73,14.08%,ARL4A;CD69;IFITM2;BTG1;AUTS2;PDE4B;EPSTI1;IRF1;TXNIP;IRF9;GPR18;PARP14;BANK1;MX2;B2M;NAMPT;CASP4;HLA-DQA1;CASP8;SP110;LYSMD2;HLA-A;STAT3;IRF2,Colon,B cell
8,logFC,IL-6/JAK/STAT3 Signaling,-0.5346489934839843,-1.7014212482108138,0.006263048016701462,0.02574989256553502,0.101,13/25,24.45%,IL10RB;IRF1;IFNAR1;JUN;IL2RG;IRF9;CD44;LTB;STAT3;ITGA4;TGFB1;IFNGR1;IL4R,Colon,B cell
9,logFC,Apoptosis,-0.4405895675616708,-1.661422884162095,0.0045045045045045045,0.03790287924366137,0.172,29/56,25.98%,APP;SC5D;CD69;DPYD;BNIP3L;IRF1;TXNIP;PDCD4;SAT1;BIRC3;JUN;CD44;GPX1;CYLD;CASP4;CASP8;LGALS3;PAK1;BTG2;BCL10;ADD1;GPX4;GCH1;CDKN1B;IFNGR1;PSEN1;NEDD9;DNAJC3;ISG20,Colon,B cell
10,logFC,Inflammatory Response,-0.4522859902362738,-1.6047971266004224,0.012684989429175475,0.052943704340352386,0.265,24/42,29.65%,IFITM1;SELL;CD69;PDE4B;GPR132;IRF1;IFNAR1;CD55;EMP3;CD48;NAMPT;RAF1;HIF1A;BTG2;CYBB;BST2;GCH1;IL4R;PSEN1;NFKBIA;IFNGR2;GPR183;CCR7;TAPBP,Colon,B cell
11,logFC,Fatty Acid Metabolism,0.4519037416619183,1.5674836499498725,0.02727272727272727,0.10320987654320989,0.443,14/43,13.32%,YWHAH;H2AZ1;GRHPR;SMS;LDHA;ACADM;S100A10;HSPH1;PRDX6;ODC1;NBN;HSP90AA1;LGALS1;ACSL4,Colon,B cell
12,logFC,Apical Surface,-0.6756244420029057,-1.5297103289337641,0.05458089668615984,0.08994413407821229,0.45,5/8,21.84%,APP;IL2RG;ATP8B1;B4GALT1;ADAM10,Colon,B cell
13,logFC,Epithelial Mesenchymal Transition,-0.5321769217453792,-1.52631966272825,0.05422993492407809,0.08222317719524423,0.458,6/17,8.90%,AREG;SAT1;JUN;EMP3;CD44;NOTCH2,Colon,B cell
14,logFC,Mitotic Spindle,0.38511644928432254,1.4783029596945214,0.02456140350877193,0.16598079561042525,0.686,21/81,14.38%,SMC4;CCDC88A;RFC1;MYO1E;TUBGCP3;SMC1A;CEP192;CNTRL;ABR;NIN;NF1;SPTAN1;YWHAE;CAPZB;CDK5RAP2;SMC3;CLIP1;TRIO;RICTOR;STK38L;PREX1,Colon,B cell
15,logFC,Spermatogenesis,0.5273763828573613,1.4325812863386842,0.0779467680608365,0.19188712522045856,0.789,6/17,10.79%,MAST2;TOPBP1;CAMK4;LPIN1;TLE4;DBF4,Colon,B cell
16,logFC,Estrogen Response Early,-0.4232222188132878,-1.401804554696995,0.07112068965517242,0.17904598195100987,0.761,9/31,10.65%,AREG;FOS;FCMR;ABLIM1;CHPT1;AFF1;CD44;KDM4B;TFF3,Colon,B cell
17,logFC,Hedgehog Signaling,0.7166342554415741,1.3857613708103886,0.11608961303462322,0.2205761316872428,0.865,2/5,8.37%,CDK6;NF1,Colon,B cell
18,logFC,Apical Junction,0.41859148767330856,1.3504898863440342,0.10408921933085502,0.2412437128486511,0.914,8/36,10.96%,YWHAH;CD86;ARPC2;ACTG1;NF1;PFN1;GNAI2;SYK,Colon,B cell
19,logFC,Glycolysis,0.3991638112695671,1.3474994643578038,0.08984375,0.22082304526748972,0.918,12/45,14.97%,STMN1;EXT1;PKM;HS2ST1;LDHA;PGAM1;TPI1;NASP;PPIA;UGP2;ENO1;FUT8,Colon,B cell
20,logFC,Notch Signaling,-0.6542721363394794,-1.3382062144144773,0.1328125,0.24218463101144663,0.874,3/6,8.90%,MAML2;FBXW11;NOTCH2,Colon,B cell
21,logFC,UV Response Dn,-0.36176382233320653,-1.3094553058648046,0.08962264150943396,0.2634149835267154,0.916,18/46,27.68%,SMAD3;DUSP1;NEK7;NOTCH2;RASA2;CELF2;AKT3;TGFBR2;RUNX1;PHF3;FYN;MAP2K5;CDKN1B;SIPA1L1;GRK5;SPOP;ADD3;PDLIM5,Colon,B cell
22,logFC,Estrogen Response Late,-0.4042771036193749,-1.3006017469803282,0.13934426229508196,0.25611054180027104,0.926,9/28,13.27%,AREG;FOS;CHPT1;PDCD4;AFF1;CD44;TFF3;LARGE1;ZFP36,Colon,B cell
23,logFC,Cholesterol Homeostasis,0.45323105249051526,1.298630793626685,0.16061185468451242,0.258211747100636,0.953,7/21,13.66%,NIBAN1;FABP5;ANXA5;ACTG1;ALCAM;FDPS;SREBF2,Colon,B cell
24,logFC,mTORC1 Signaling,0.34396622416308,1.2899413894907519,0.0994671403197158,0.2470507544581619,0.959,20/81,11.85%,NIBAN1;GAPDH;LDHA;DDX39A;PSMD14;PSMA4;TCEA1;TPI1;HSPD1;PRDX1;ACTR3;TBK1;PSMD13;HSPA4;TFRC;PPA1;GSK3B;STIP1;PPIA;ARPC5L,Colon,B cell
25,logFC,Angiogenesis,-0.6628327814548726,-1.2866169154194549,0.17857142857142858,0.2546626557799742,0.935,1/5,0.45%,APP,Colon,B cell
26,logFC,UV Response Up,-0.3594988570727868,-1.2366341599566628,0.13636363636363635,0.3108437186649477,0.976,16/38,28.26%,JUNB;FOS;BTG1;IRF1;PPP1R2;AGO2;FOSB;CCND3;BTG2;HLA-F;DDX21;GCH1;SELENOW;NFKBIA;NUP58;TMBIM6,Colon,B cell
27,logFC,Myc Targets V2,0.45391234273945374,1.1556014066659634,0.27422680412371137,0.41918328584995246,0.995,3/13,6.87%,CBX3;PA2G4;HSPD1,Colon,B cell
28,logFC,Hypoxia,-0.30531059810758826,-1.1398685687241867,0.22784810126582278,0.4541577137945853,0.997,10/52,6.40%,PLAC8;SLC2A3;FOS;BTG1;BNIP3L;CXCR4;DUSP1;PNRC1;JUN;DDIT4,Colon,B cell
29,logFC,Reactive Oxygen Species Pathway,-0.3771263876750855,-1.124765448552192,0.2927835051546392,0.4574534239995956,0.997,5/21,13.66%,JUNB;PDLIM1;FTL;HHEX;PRNP,Colon,B cell
30,logFC,KRAS Signaling Up,-0.32588843128884337,-1.1070730972886116,0.29411764705882354,0.4672014515589934,0.998,11/36,16.36%,CXCR4;PIGR;CD37;BIRC3;IL2RG;CCSER2;ITGB2;LAPTM5;SDCCAG8;MAP3K1;STRN,Colon,B cell
31,logFC,heme Metabolism,-0.29702125402339613,-1.0946434380225794,0.2946236559139785,0.4669938705810508,0.999,18/53,20.14%,TENT5C;YPEL5;BNIP3L;NEK7;CIR1;KDM7A;ELL2;SDCBP;CAST;FBXO34;MARCHF8;CLCN3;USP15;DCAF10;CCND3;BTG2;TNRC6B;ADD1,Colon,B cell
32,logFC,Allograft Rejection,-0.27436677927596065,-1.0890882217230342,0.29336734693877553,0.4533906317146541,0.999,34/76,30.15%,IL2RG;RPL9;ITGB2;HLA-DOA;RPS3A;RPS9;GPR65;B2M;RPL39;CD79A;LTB;RPS19;CD47;HLA-DRA;HLA-DQA1;HLA-A;HLA-E;HIF1A;LY86;EIF3D;CCND3;BCL10;CD74;HLA-DOB;TGFB1;IFNGR1;IL4R;HLA-DMA;MRPL3;IFNGR2;GALNT1;CTSS;TAPBP;IL16,Colon,B cell
33,logFC,Adipogenesis,0.29574829042078915,1.0678145054568375,0.3524305555555556,0.5599647266313933,1.0,21/61,22.03%,TKT;PRDX3;RTN3;ACADM;COX8A;CCNG2;SSPN;UBQLN1;NDUFAB1;ETFB;UQCR10;DDT;HIBCH;COX6A1;YWHAG;TALDO1;UCP2;UQCRQ;DNAJC15;NABP1;REEP5,Colon,B cell
34,logFC,Wnt-beta Catenin Signaling,0.514277154798174,1.0407649506694583,0.4186991869918699,0.575528120713306,1.0,3/6,27.76%,TP53;ADAM17;RBPJ,Colon,B cell
35,logFC,Coagulation,0.43195469715209717,1.0401433664715871,0.3932806324110672,0.5407407407407407,1.0,6/10,24.23%,PLEK;CTSH;WDR1;RAC1;LGMN;GNB2,Colon,B cell
36,logFC,p53 Pathway,-0.28308655614218714,-1.0346426239302473,0.365702479338843,0.5376307119323879,1.0,24/50,24.81%,APP;FOS;BTG1;DEF6;TXNIP;SAT1;JUN;DDIT4;RPS12;PRMT2;RPL18;FAM162A;KIF13B;RPL36;IER5;CCND3;BTG2;RACK1;ZFP36L1;TGFB1;RB1;CCNK;PPM1D;RHBDF2,Colon,B cell
37,logFC,IL-2/STAT5 Signaling,-0.2888653581711756,-1.024607236812286,0.3927765237020316,0.5324452084228621,1.0,13/47,15.99%,ARL4A;SELL;SLC2A3;SNX9;CD83;BMPR2;CD44;CD48;GPR65;LTB;PRNP;ADAM19;AHNAK,Colon,B cell
38,logFC,PI3K/AKT/mTOR  Signaling,0.2963145317543775,1.0189830436363465,0.4227353463587922,0.5470346163156621,1.0,16/47,23.00%,CAMK4;PFN1;ACTR3;CFL1;TBK1;MAPKAP1;MAP3K7;GSK3B;CAB39;RAC1;SMAD2;CLTC;CSNK2B;AP2M1;PPP1CA;ACTR2,Colon,B cell
39,logFC,Myogenesis,-0.33631285133930255,-1.0068416503927908,0.4598393574297189,0.5427252854019917,1.0,5/22,13.66%,APP;ABLIM1;BIN1;LARGE1;PRNP,Colon,B cell
40,logFC,Pancreas Beta Cells,-0.4686927960484885,-0.9996152356505458,0.4760956175298805,0.53384901876522,1.0,3/7,21.50%,AKT3;SPCS1;FOXO1,Colon,B cell
41,logFC,Bile Acid Metabolism,-0.3555311830615693,-0.9581830943225891,0.5117647058823529,0.5906110872367856,1.0,3/15,5.87%,NR3C2;HSD17B11;PNPLA8,Colon,B cell
42,logFC,Complement,0.26676526886322316,0.9301450179219741,0.5557586837294333,0.6882944673068129,1.0,9/51,10.07%,CALM3;PLEK;RASGRP1;ANXA5;CTSH;EHD1;PFN1;USP14;GNAI2,Colon,B cell
43,logFC,Androgen Response,0.27094342040494046,0.9084031519619853,0.6022514071294559,0.6947801602772363,1.0,5/41,4.67%,STK39;UBE2J1;SMS;PA2G4;CDK6,Colon,B cell
44,logFC,TGF-beta Signaling,-0.2705589484345938,-0.8496543336455188,0.7065462753950339,0.7724504975042147,1.0,5/28,9.46%,JUNB;SMAD3;SKIL;BMPR2;SPTBN1,Colon,B cell
45,logFC,Pperoxisome,0.2662829502966139,0.8071820482100309,0.75390625,0.8419753086419753,1.0,5/25,15.69%,YWHAH;PRDX1;FDPS;ACSL4;SMARCC1,Colon,B cell
46,logFC,Unfolded Protein Response,-0.20322949398974632,-0.7211300897141353,0.9311111111111111,0.9259800410638399,1.0,14/46,28.96%,DNAJB9;DDIT4;HSP90B1;RPS14;SSR1;DDX10;DCP1A;SPCS1;HERPUD1;DNAJC3;EIF2AK3;SLC30A5;EIF4E;HSPA9,Colon,B cell
47,logFC,Xenobiotic Metabolism,-0.22148074530611236,-0.6852134954428126,0.896328293736501,0.9247099269445638,1.0,10/27,29.40%,FABP1;DHRS7;SPINT2;TPST1;GCH1;CYFIP2;PDLIM5;TMBIM6;ELOVL5;MARCHF6,Colon,B cell
48,logFC,DNA Repair,0.18801258533419615,0.6597709629595738,0.9567567567567568,0.9811091514795217,1.0,17/54,24.65%,DUT;MPC2;TP53;RALA;POLR2J;RBX1;RPA2;RPA3;POLR2E;RRM2B;TAF10;HCLS1;XPC;GTF2A2;ADRM1;DGUOK;ARL6IP1,Colon,B cell
49,logFC,Protein Secretion,0.17637309937795811,0.6161636017123666,0.9722222222222222,0.9607557052001496,1.0,24/53,35.72%,ANP32E;SSPN;AP2S1;SNAP23;TPD52;RAB14;DOP1A;COPE;CLTC;AP2M1;AP1G1;CLTA;STX16;COPB2;STX12;AP3S1;ARFGEF2;SGMS1;AP2B1;ARF1;TMED10;SOD1;GBF1;TMX1,Colon,B cell
0,logFC,Oxidative Phosphorylation,0.7142248566403521,3.185625467065724,0.001,0.001,0.001,79/105,22.16%,ATP5F1D;NDUFAB1;NDUFB3;ATP5MC3;ISCU;COX5A;GPX4;NDUFA3;ATP5F1E;COX6B1;PHB2;MDH2;ATP5MC2;ATP5MG;COX6A1;ATP5PF;COX6C;ATP5MC1;SLC25A6;UQCRH;ATP6V1G1;NDUFA6;COX7C;NDUFB5;NDUFA4;NDUFB2;NDUFS6;LDHB;NDUFS8;ATP5F1C;ATP5ME;ATP5PD;VDAC1;NDUFB8;UQCRB;NDUFB4;SLC25A5;COX4I1;COX5B;ATP5PO;NDUFS7;COX7B;ATP6V1F;ATP6V0B;ATP5MF;VDAC2;UQCR11;NDUFC1;NDUFC2;NDUFA2;ECH1;COX7A2;NDUFV2;UQCR10;ATP5F1A;COX8A;NDUFB7;TOMM22;MGST3;ETFB;UQCRQ;NDUFA1;ATP5F1B;COX17;SLC25A3;ATP6V0E1;LDHA;ATP6V0C;SUCLG1;POLR2F;ATP6V1D;IDH2;BAX;NDUFB1;NDUFB6;COX7A2L;ATP5PB;VDAC3;CYCS,Colon,CD4T
1,logFC,Myc Targets V1,0.5860589570714265,2.6989440320572804,0.001,0.001,0.001,87/133,30.58%,C1QBP;NDUFAB1;COX5A;NHP2;RPS2;RPS5;RPLP0;DUT;PCBP1;SNRPD2;PSMA7;PHB2;RACK1;RPL14;RPS6;RPL6;RPL18;RPS3;EEF1B2;RPS10;RPL22;RANBP1;PSMA2;PSMD8;FBL;RPL34;PSMA6;VDAC1;SSBP1;PPIA;LSM7;NPM1;PA2G4;EIF3D;PSMB3;RAN;CBX3;HNRNPA1;PSMA4;SNRPG;SET;ERH;SERBP1;EPRS1;SLC25A3;LDHA;SNRPB2;SNRPD3;SNRPD1;CCT7;EIF2S2;EIF4H;HSP90AB1;TUFM;DEK;UBE2L3;H2AZ1;PPM1G;ILF2;TXNL4A;HSPE1;VDAC3;PSMB2;PSMD7;ACP1;EIF4A1;CCT3;CCT5;NOP56;PSMC6;GLO1;CLNS1A;RSL1D1;BUB3;SRSF1;CNBP;PGK1;EIF4G2;U2AF1;EIF1AX;HNRNPR;GNL3;ABCE1;RAD23B;CCT4;DDX21;HNRNPU,Colon,CD4T
2,logFC,Interferon Alpha Response,0.6367876617995066,2.2581976771710828,0.001,0.001,0.001,13/30,16.31%,PSME1;PSMB8;PSME2;LY6E;PSMB9;IFITM2;ISG20;HLA-C;IFITM1;B2M;ISG15;BST2;TXNIP,Colon,CD4T
3,logFC,UV Response Dn,-0.4648727781512306,-2.1678876118843746,0.001,0.0018942981625307822,0.003,31/53,26.98%,ATXN1;MAP2K5;DYRK1A;GRK5;PRKCA;SIPA1L1;SCAF8;FYN;SMAD3;AKT3;RUNX1;SYNJ2;ADD3;ATP2B1;PIK3CD;PRKCE;BCKDHB;CDK13;PRDM2;NR1D2;NR3C1;CELF2;PTEN;ABCC1;RASA2;IGF1R;TGFBR2;INPP4B;SYNE1;TOGARAM1;ATP2B4,Colon,CD4T
4,logFC,DNA Repair,0.5169644922404597,1.9878294144249904,0.001,0.0023417147206041622,0.008,22/45,19.32%,APRT;GUK1;GPX4;DUT;POLR2J;GTF2A2;POLR2K;DAD1;POLE4;POLR1D;EDF1;MPC2;POLR3GL;NME3;COX17;RBX1;TMED2;BCAP31;EIF1B;RPA3;VPS28;POLR2F,Colon,CD4T
5,logFC,Allograft Rejection,0.44850748034394744,1.938403622109101,0.001,0.0023417147206041622,0.01,45/83,31.98%,LTB;CAPG;WAS;RPS9;PSMB10;RPS19;TIMP1;RPL39;RPS3A;RPL9;CD40LG;CD3E;CD3D;EIF5A;NPM1;EIF3D;SOCS1;B2M;GZMA;CD7;CD3G;IL2RG;HLA-A;CCL5;HCLS1;HLA-E;CD2;PTPN6;CD4;CSK;GPR65;LCK;CD74;FLNA;ITGB2;TRAT1;IL2RA;ABCE1;ZAP70;CCND2;IL2RB;IL16;EIF3A;CTSS;IL27RA,Colon,CD4T
6,logFC,Adipogenesis,0.4824298679640655,1.934449454665882,0.001,0.001951428933836802,0.01,29/57,23.62%,CHCHD10;NDUFAB1;TALDO1;GPX4;MDH2;COX6A1;SOD1;ATP5PO;COX7B;UQCR11;PLIN2;ECH1;UQCR10;COX8A;NDUFB7;MGST3;ETFB;DHRS7;UQCRQ;DDT;UCP2;UBC;SUCLG1;ARL4A;GHITM;STOM;REEP5;SCP2;CMPK1,Colon,CD4T
7,logFC,Reactive Oxygen Species Pathway,0.5906274254843286,1.9091387052500333,0.001,0.0028435107321621972,0.017,11/21,17.66%,GPX4;LAMTOR5;NDUFA6;SOD1;NDUFB4;PRDX2;TXN;FTL;JUNB;PRDX1;LSP1,Colon,CD4T
8,logFC,mTORC1 Signaling,0.4177433694802235,1.7785770391925095,0.001,0.014928431343851535,0.096,52/80,35.57%,SDF2L1;CORO1A;ENO1;GAPDH;ATP5MC1;PPIA;PPA1;SERP1;PDAP1;PSMA4;TPI1;EPRS1;TCEA1;CALR;LDHA;DDIT4;PRDX1;TUBA4A;CTSC;PSMD13;ACTR3;EIF2S2;SSR1;ATP6V1D;HSPE1;UFM1;BHLHE40;CACYBP;PSMC6;XBP1;M6PR;PGK1;SEC11A;ITGB2;ERO1A;ACTR2;CCT6A;NMT1;HSP90B1;CXCR4;HSPA5;PPP1R15A;CANX;CYB5B;PSMD12;BTG2;PNP;PSMD14;PSMA3;UBE2D3;TXNRD1;HSPD1,Colon,CD4T
9,logFC,E2F Targets,0.42714480677130523,1.6806038225704543,0.005657708628005658,0.039548959725759184,0.254,23/51,27.10%,DUT;RANBP1;POLE4;PA2G4;RAN;CTCF;SNRPB;ANP32E;TUBB;HMGB2;RPA3;DEK;H2AZ1;DNMT1;PSIP1;LYAR;JPT1;TMPO;NAA38;NOP56;RAD21;SRSF1;PNN,Colon,CD4T
10,logFC,Myc Targets V2,0.5922218966388655,1.6442442861988829,0.019543973941368076,0.05292275268565407,0.356,8/12,28.94%,NPM1;PA2G4;CBX3;HSPE1;NOP56;GNL3;DUSP2;WDR43,Colon,CD4T
11,logFC,Interferon Gamma Response,0.39095254128217855,1.6431862470160912,0.010471204188481676,0.04853735966343173,0.359,23/76,17.07%,PSME1;PSMB8;PSME2;LY6E;PSMB9;VAMP8;PSMB10;PSMA2;IFITM2;SRI;NFKBIA;MT2A;ISG20;SOCS1;B2M;GZMA;ISG15;HLA-B;HLA-A;BST2;TXNIP;CCL5;VAMP5,Colon,CD4T
12,logFC,Epithelial Mesenchymal Transition,0.4950524244959067,1.6237552684227554,0.02821316614420063,0.05249343832020997,0.397,7/24,11.37%,IL32;CAPG;VIM;TIMP1;LGALS1;EMP3;PPIB,Colon,CD4T
13,logFC,p53 Pathway,0.39050477357832863,1.5719378413769105,0.02857142857142857,0.07205276063397423,0.515,23/56,24.99%,S100A4;ISCU;RPS12;RACK1;VAMP8;RPL18;HINT1;RPL36;LDHB;S100A10;SOCS1;H1-2;RPS27L;TXNIP;DDIT4;CD81;BTG1;BAX;STOM;SLC3A2;JUN;DCXR;FAM162A,Colon,CD4T
14,logFC,Inflammatory Response,0.3934800265704592,1.5382435627481472,0.02556818181818182,0.08563985263923794,0.61,25/50,33.82%,LY6E;TIMP1;SRI;NFKBIA;EMP3;CD48;IFITM1;RHOG;BST2;CCL5;CCL20;CXCR6;LCK;SELENOS;RGS1;GPR183;IL7R;IL18R1;PSEN1;ATP2C1;IL2RB;PTGER4;KCNA3;TAPBP;BTG2,Colon,CD4T
15,logFC,Cholesterol Homeostasis,0.5039528298144286,1.518566811579997,0.04560260586319218,0.09273190293592483,0.676,6/17,12.63%,ACTG1;S100A11;ANXA5;PNRC1;ECH1;PMVK,Colon,CD4T
16,logFC,Glycolysis,0.38007650591692727,1.4701519909970397,0.03468208092485549,0.12030559377103883,0.78,16/43,20.61%,PGLS;MIF;TALDO1;ENO1;PKM;MDH2;SOD1;PPIA;TXN;ISG20;TPI1;LDHA;DDIT4;CITED2;PGAM1;HAX1,Colon,CD4T
17,logFC,Mitotic Spindle,-0.29606442684121576,-1.4643990057924592,0.009389671361502348,0.23931300119972215,0.523,45/76,44.34%,CLASP1;ABL1;DOCK2;ARFGEF1;PREX1;NCK2;CSNK1D;ARHGEF3;CEP192;SSH2;ARHGAP10;NEDD9;ARHGAP5;LATS1;MYO9B;DYNC1H1;EPB41;EZR;ROCK1;AKAP13;TLK1;RASA2;STAU1;CLIP1;RAPGEF6;NF1;HOOK3;RICTOR;ACTN4;KLC1;RASA1;NCK1;KIFAP3;SPTAN1;SOS1;CDK5RAP2;APC;YWHAE;PAFAH1B1;RANBP9;DLG1;PCM1;RABGAP1;CDC27;PCGF5,Colon,CD4T
18,logFC,Angiogenesis,0.7410989188110633,1.4505334961057212,0.0695970695970696,0.12913867944508248,0.818,2/4,5.32%,S100A4;TIMP1,Colon,CD4T
19,logFC,Pperoxisome,0.4415904737010285,1.4456086671791923,0.07704160246533127,0.12625745201924107,0.834,10/22,23.21%,YWHAH;PRDX5;SOD1;TSPO;ECH1;FIS1;PRDX1;GSTK1;IDH2;SCP2,Colon,CD4T
20,logFC,Apical Junction,0.383363169427224,1.4201782754230932,0.08251748251748252,0.13816116851564558,0.867,16/36,25.69%,PFN1;ACTG1;YWHAH;RAC2;ACTB;MYL12B;GNAI2;ICAM2;CAP1;ARPC2;CNN2;TIAL1;RHOF;VASP;CD99;ADAM23,Colon,CD4T
21,logFC,Fatty Acid Metabolism,0.3783312197121517,1.374653785477441,0.08588957055214724,0.1727600035125721,0.931,13/35,22.71%,MIF;PSME1;YWHAH;MDH2;LGALS1;OSTC;ERP29;S100A10;ECH1;LDHA;SUCLG1;H2AZ1;PRDX6,Colon,CD4T
22,logFC,Unfolded Protein Response,0.3451349899471483,1.3647557545577924,0.08100558659217877,0.17423472623542874,0.942,25/48,32.59%,NHP2;RPS14;PDIA6;BANF1;NPM1;LSM4;SERP1;SPCS1;EEF2;CALR;DDIT4;SPCS3;SSR1;SRPRA;EIF4A1;NOP56;XBP1;SEC11A;ERO1A;EIF4A2;EIF4A3;HERPUD1;HSP90B1;HSPA5;ATF4,Colon,CD4T
23,logFC,Hypoxia,0.3232572874010347,1.3149062516596846,0.09562841530054644,0.22065339162783765,0.975,30/61,33.94%,MIF;S100A4;ENO1;GAPDH;PRDX5;MT2A;ISG20;PNRC1;PLIN2;TPI1;LDHA;DDIT4;ANXA2;CITED2;JMJD6;BTG1;ZFP36;BHLHE40;JUN;FAM162A;PGK1;DUSP1;ERO1A;UGP2;CXCR4;HSPA5;PPP1R15A;FOS;ETS1;TNFAIP3,Colon,CD4T
24,logFC,KRAS Signaling Dn,-0.4264322142368879,-1.2972937164175646,0.16666666666666666,0.4100103134011071,0.842,6/13,17.28%,DTNB;PRKN;CAMK1D;SLC16A7;CDKAL1;NR4A2,Colon,CD4T
25,logFC,Coagulation,0.4793722576084881,1.2876035700475212,0.18211920529801323,0.2439964925186033,0.987,4/11,14.97%,ISCU;TIMP1;CAPN2;RAC1,Colon,CD4T
26,logFC,Hedgehog Signaling,-0.6351897790233583,-1.2652907427963849,0.1905781584582441,0.3607059417819031,0.873,3/4,33.76%,NF1;CDK6;RASA1,Colon,CD4T
27,logFC,Xenobiotic Metabolism,0.35989163848289607,1.2589414315893437,0.14203730272596843,0.2693459785928246,0.991,12/30,25.17%,PSMB10;GSTO1;MT2A;ECH1;DHRS7;TMBIM6;DDT;SSR3;ACP1;SAR1B;DCXR;ID2,Colon,CD4T
28,logFC,UV Response Up,0.3257465076743719,1.2268859364710871,0.18695652173913044,0.30254954190205774,0.997,21/43,33.82%,AP2S1;NFKBIA;CLTB;ATP6V1F;SELENOW;PDAP1;TMBIM6;JUNB;TUBA4A;AQP3;BTG1;HLA-F;BSG;EIF2S3;CDC5L;DDX21;HNRNPU;DNAJA1;CYB5B;FOS;BTG2,Colon,CD4T
